id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
1,CMShehbaz,Congratulations to H.E. Mr. Karol Nawrocki @NawrockiKn on his victory in the Presidential elections in Poland. I wish President-elect Nawrocki success in building a bright future for his country and look forward to working with him to strengthen Pakistan-Poland ties in the days ahead.,3,269,150,422,"Jun 4, 2025 · 2:51 AM UTC",285,44,
2,kalinowski__,Ładne. Karol Nawrocki pod Kękę robi robotę.,2,77,3,82,"Jun 4, 2025 · 1:44 PM UTC",43,7,
3,PrawaStronaa,"Karol Nawrocki przygotowuje pozwy dla ludzi którzy publicznie w kampanii nazywali go ""gangusem"" i ""sutenerem""",28,566,324,918,"Jun 4, 2025 · 2:47 PM UTC",109,15,
4,KoneserUnii,PILNE Prezydent Elekt Nawrocki będzie pozywał tych co Go nazywali Sutenerem,12,374,255,641,"Jun 4, 2025 · 3:59 PM UTC",75,11,
5,JSmigowski,"Nawrocki - alfons Trump - agent Kremla Victor Orban- podnóżek Putina Fico- ruski oszołom Tak nasze ""elity"" określają premierów i prezydentów. Oni wolą kanclerza Merz'a który pomiata Tuskiem oraz gwarancje bezpieczeństwa Macrona i Starmera🤷 To się w pale nie mieści!",9,658,95,762,"Jun 3, 2025 · 6:17 PM UTC",265,40,
6,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,2,25,24,51,"Jun 4, 2025 · 6:49 PM UTC",74,11,
7,Lukasz1951,Mnie też proszę pozwać Karol Nawrocki to gangus i sutener. W sądzie proszę udowodnić że to nieprawda. Zgadzam się aby rozprawa była jawa a sposobem udowodnienia badanie na wariografie.,0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",184,29,
8,Kolodziejski_,"Jedyne takie miejsce w Warszawie, gdzie wygrał Nawrocki. Gratulacje dla mieszkańców Rembertowa. Ocaliliście honor stolicy.",1,45,7,53,"Jun 4, 2025 · 2:56 PM UTC",122,15,
9,Vukainen,No tak większość radzieckich garnizonów i posterunków tam gdzie Nawrocki wygrał. Wszystko się zgadza.,0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",101,14,
10,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,583,9734,4033,14350,"Jun 2, 2025 · 5:04 PM UTC",274,43,
11,MarcinPrzybylek,"Trzeba przyznać, że Daniel Nawrocki zrobił OGROMNĄ robotę w kampanii jego ojca. To nie opinia, to fakt.",0,29,11,40,"Jun 4, 2025 · 1:49 PM UTC",103,17,
12,Morgenstern616,"podobno @szefernaker wychowanek pedofila Dymera grozi, że pozwie mnie za to,, że nazwę gangusa i sutenera, sutenerem i gangusem, zapraszam Karol Nawrocki to gangus i sutener",0,21,8,29,"Jun 4, 2025 · 6:42 PM UTC",173,26,
13,Adam83462787,"Donald Tusk ze swoim nazwiskiem, pozycją w świecie, a także/ nie bójmy się tego słowa/ koneksjami da sobie radę w życiu, ale idiotyzmem jest niewykorzystanie tego przez nas. Pamiętajmy, że Kaczyński czy Duda w świecie polityki międzynarodowej nie znaczą nic. Zresztą Nawrocki też.",2,94,11,107,"Jun 4, 2025 · 2:48 PM UTC",280,43,
14,UpdateNews724,"BREAKING: The new President of Poland, Karol Nawrocki, called on the European Union to respect the sovereignty of European nations and Christian values.",87,2373,288,2748,"Jun 3, 2025 · 2:52 PM UTC",152,23,
15,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,207,5077,573,5857,"Jun 3, 2025 · 1:14 PM UTC",603,98,
16,Load newest,Brak treści,0,0,0,0,,11,2,
17,Trump_Fact_News,Karoline Leavitt répond au journaliste polonais Marek Wałkuski à propos du nouveau président polonais Karol Nawrocki : « Le président Trump l’a rencontré à la Maison Blanche et lui a dit : “Tu vas gagner parce que tu défends le bon sens.” »,4,248,3,255,"Jun 3, 2025 · 7:59 PM UTC",240,43,
18,zdziwiony370081,"Te lewackie p#jeby dalej wierzą, że Nawrocki ma sojusz z Rosją. Problem tylko, że jest ścigany listem gończym przez putina. Rozumiem, że w ramach sojuszu. Qrwa to się nadaje do psychiatryka.",0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",190,31,
19,pikus_pol,"Obaczcie Marszałek zapowiada, że na galerii są uczniowie ze SP w Gdańsku na zaproszenie posła z PL2050. - Kamera najeżdża na uczniów i widać ucznia, który skanduje wraz z posłami - Karol Nawrocki Widząc to, jego nauczycielka nakazuje mu przestać. Chłopak nie przestaje",47,1755,239,2041,"Jun 3, 2025 · 5:05 PM UTC",268,43,
20,MarcinPrzybylek,"Trzeba przyznać, że Daniel Nawrocki zrobił OGROMNĄ robotę w kampanii jego ojca. To nie opinia, to fakt.",0,29,11,40,"Jun 4, 2025 · 1:49 PM UTC",103,17,
21,PrawaStronaa,"Karol Nawrocki przygotowuje pozwy dla ludzi którzy publicznie w kampanii nazywali go ""gangusem"" i ""sutenerem""",28,566,324,918,"Jun 4, 2025 · 2:47 PM UTC",109,15,
22,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,2,25,24,51,"Jun 4, 2025 · 6:49 PM UTC",74,11,
23,PrawaAla,Dzięki Bogu Nawrocki wygrał i nie podpisze ustawy kagańcowej. Inaczej już by mu wjechali na chatę.,0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",98,16,
24,robyfrancy94,"Nawrocki, però, non ne vuole l'ingresso nella #Nato. Sull'#Ue, Nawrocki è confederalista come #Meloni, quindi nazionalista e sovranista. In pratica, è anche lui antieuropeista.",0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",176,24,
25,robyfrancy94,"Cosa proporrà #Nawrocki (cf.nitter.net/robyfrancy94/status/19…) in politica estera? Le differenze, in quest'ambito, col premier #Tusk sono più sfumate: entrambi pro #Ucraina e antirussi (contro Nawrocki c'è un mandato di arresto di #Mosca per aver rimosso monumenti dell’Armata Rossa),",0,0,1,1,"Jun 4, 2025 · 6:55 PM UTC",285,37,
26,BlogerPisarz,Wczorajsza (2.06.25r.) erupcja wulkanu Etna. I cały zielony ład jak psu w budę,14,581,174,769,"Jun 3, 2025 · 6:32 PM UTC",78,13,
27,Ferdek39454984,"Taaa.... Nawrocki nie zmienia zdania: - w sprawie opieki nad Jerzym - umowy notarialnej o kawalerkę - raz zapłacił za kawalekę raz nie -żuł gumę, potem Snus ,potem tytoń - jest obywatelski ,potem PiSowski, potem decyzją prezesa, a na koniec obywatelski..... .......pisać dalej?",0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",277,43,
28,Morgenstern616,"podobno @szefernaker wychowanek pedofila Dymera grozi, że pozwie mnie za to,, że nazwę gangusa i sutenera, sutenerem i gangusem, zapraszam Karol Nawrocki to gangus i sutener",0,21,8,29,"Jun 4, 2025 · 6:42 PM UTC",173,26,
29,arletazalewska,"""Karol Nawrocki będzie jak czołg"" - mówi nam jeden z jego sztabowców! Dziś w #podcastpolityczny z @KonradPiasecki omawiamy nastroje, spory i pomysły na przyszłość po każdej stronie politycznej sceny! Takich napięć w Koalicji rządowej dawno nie było! tvn24.pl/plus/programy/podca…",0,2,5,7,"Jun 4, 2025 · 10:09 AM UTC",279,38,
30,PierreMarionnet,"Karol Nawrocki, le nouveau président polonais, exige qu'Ursula et l'UE respectent la souveraineté des nations européennes et les valeurs chrétiennes. Bravo. Ca part fort !",64,2663,204,2931,"Jun 3, 2025 · 6:10 PM UTC",171,25,
31,Georg_Pazderski,"Polens neuer Präsident KAROL NAWROCKI: promovierter Historiker, Sportler (PL Juniorenmeister im Schwergewichtsboxen, Fußball). Parteilos, patriotisch, pro-christlich, gegen Abtreibung, gleichgeschlechtliche Ehe, Sexualisierung von Kindern. VORBILD",7,181,89,277,"Jun 4, 2025 · 10:54 AM UTC",247,24,
32,PPolityce,"Karol Nawrocki pokazał rożki i nie zgodził się na Kuchcinskiego w kancelarii prezydenta. Fakt, trudno byłoby o większy falstart zatrudniając tę personę. dorzeczy.pl/kraj/735651/nawr…",23,303,278,604,"Jun 3, 2025 · 2:35 PM UTC",182,23,
33,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",37,737,1083,1857,"Jun 3, 2025 · 10:01 AM UTC",281,37,
34,aK_Sojka,"Karol Nawrocki miał u boku nie tylko stratega, lecz prawdziwego SIGMĘ polityki. @szefernaker - algorytm zwycięstwa! Dziękuję",1,229,51,281,"Jun 4, 2025 · 11:37 AM UTC",124,17,
35,PrawaStronaa,"Karol Nawrocki przygotowuje pozwy dla ludzi którzy publicznie w kampanii nazywali go ""gangusem"" i ""sutenerem""",28,566,324,918,"Jun 4, 2025 · 2:47 PM UTC",109,15,
36,CMShehbaz,Congratulations to H.E. Mr. Karol Nawrocki @NawrockiKn on his victory in the Presidential elections in Poland. I wish President-elect Nawrocki success in building a bright future for his country and look forward to working with him to strengthen Pakistan-Poland ties in the days ahead.,3,269,150,422,"Jun 4, 2025 · 2:51 AM UTC",285,44,
37,kalinowski__,Ładne. Karol Nawrocki pod Kękę robi robotę.,2,77,3,82,"Jun 4, 2025 · 1:44 PM UTC",43,7,
38,KoneserUnii,PILNE Prezydent Elekt Nawrocki będzie pozywał tych co Go nazywali Sutenerem,12,374,255,641,"Jun 4, 2025 · 3:59 PM UTC",75,11,
39,JSmigowski,"Nawrocki - alfons Trump - agent Kremla Victor Orban- podnóżek Putina Fico- ruski oszołom Tak nasze ""elity"" określają premierów i prezydentów. Oni wolą kanclerza Merz'a który pomiata Tuskiem oraz gwarancje bezpieczeństwa Macrona i Starmera🤷 To się w pale nie mieści!",9,658,95,762,"Jun 3, 2025 · 6:17 PM UTC",265,40,
40,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,2,25,24,51,"Jun 4, 2025 · 6:49 PM UTC",74,11,
41,Lukasz1951,Mnie też proszę pozwać Karol Nawrocki to gangus i sutener. W sądzie proszę udowodnić że to nieprawda. Zgadzam się aby rozprawa była jawa a sposobem udowodnienia badanie na wariografie.,0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",184,29,
42,Kolodziejski_,"Jedyne takie miejsce w Warszawie, gdzie wygrał Nawrocki. Gratulacje dla mieszkańców Rembertowa. Ocaliliście honor stolicy.",1,45,7,53,"Jun 4, 2025 · 2:56 PM UTC",122,15,
43,Vukainen,No tak większość radzieckich garnizonów i posterunków tam gdzie Nawrocki wygrał. Wszystko się zgadza.,0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",101,14,
44,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,583,9734,4033,14350,"Jun 2, 2025 · 5:04 PM UTC",274,43,
45,Load newest,Brak treści,0,0,0,0,,11,2,
46,KoneserUnii,PILNE Prezydent Elekt Nawrocki będzie pozywał tych co Go nazywali Sutenerem,12,374,255,641,"Jun 4, 2025 · 3:59 PM UTC",75,11,
47,MarcinPrzybylek,"Trzeba przyznać, że Daniel Nawrocki zrobił OGROMNĄ robotę w kampanii jego ojca. To nie opinia, to fakt.",0,29,11,40,"Jun 4, 2025 · 1:49 PM UTC",103,17,
48,Morgenstern616,"podobno @szefernaker wychowanek pedofila Dymera grozi, że pozwie mnie za to,, że nazwę gangusa i sutenera, sutenerem i gangusem, zapraszam Karol Nawrocki to gangus i sutener",0,22,8,30,"Jun 4, 2025 · 6:42 PM UTC",173,26,
49,Adam83462787,"Donald Tusk ze swoim nazwiskiem, pozycją w świecie, a także/ nie bójmy się tego słowa/ koneksjami da sobie radę w życiu, ale idiotyzmem jest niewykorzystanie tego przez nas. Pamiętajmy, że Kaczyński czy Duda w świecie polityki międzynarodowej nie znaczą nic. Zresztą Nawrocki też.",2,94,11,107,"Jun 4, 2025 · 2:48 PM UTC",280,43,
50,UpdateNews724,"BREAKING: The new President of Poland, Karol Nawrocki, called on the European Union to respect the sovereignty of European nations and Christian values.",87,2373,288,2748,"Jun 3, 2025 · 2:52 PM UTC",152,23,
51,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,207,5077,574,5858,"Jun 3, 2025 · 1:14 PM UTC",603,98,
52,Trump_Fact_News,Karoline Leavitt répond au journaliste polonais Marek Wałkuski à propos du nouveau président polonais Karol Nawrocki : « Le président Trump l’a rencontré à la Maison Blanche et lui a dit : “Tu vas gagner parce que tu défends le bon sens.” »,4,248,3,255,"Jun 3, 2025 · 7:59 PM UTC",240,43,
53,zdziwiony370081,"Te lewackie p#jeby dalej wierzą, że Nawrocki ma sojusz z Rosją. Problem tylko, że jest ścigany listem gończym przez putina. Rozumiem, że w ramach sojuszu. Qrwa to się nadaje do psychiatryka.",0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",190,31,
54,pikus_pol,"Obaczcie Marszałek zapowiada, że na galerii są uczniowie ze SP w Gdańsku na zaproszenie posła z PL2050. - Kamera najeżdża na uczniów i widać ucznia, który skanduje wraz z posłami - Karol Nawrocki Widząc to, jego nauczycielka nakazuje mu przestać. Chłopak nie przestaje",47,1755,239,2041,"Jun 3, 2025 · 5:05 PM UTC",268,43,
55,PrawaStronaa,"Karol Nawrocki przygotowuje pozwy dla ludzi którzy publicznie w kampanii nazywali go ""gangusem"" i ""sutenerem""",28,566,324,918,"Jun 4, 2025 · 2:47 PM UTC",109,15,
56,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,2,25,24,51,"Jun 4, 2025 · 6:49 PM UTC",74,11,
57,PrawaAla,Dzięki Bogu Nawrocki wygrał i nie podpisze ustawy kagańcowej. Inaczej już by mu wjechali na chatę.,0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",98,16,
58,robyfrancy94,"Nawrocki, però, non ne vuole l'ingresso nella #Nato. Sull'#Ue, Nawrocki è confederalista come #Meloni, quindi nazionalista e sovranista. In pratica, è anche lui antieuropeista.",0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",176,24,
59,robyfrancy94,"Cosa proporrà #Nawrocki (cf.nitter.net/robyfrancy94/status/19…) in politica estera? Le differenze, in quest'ambito, col premier #Tusk sono più sfumate: entrambi pro #Ucraina e antirussi (contro Nawrocki c'è un mandato di arresto di #Mosca per aver rimosso monumenti dell’Armata Rossa),",0,0,1,1,"Jun 4, 2025 · 6:55 PM UTC",285,37,
60,BlogerPisarz,Wczorajsza (2.06.25r.) erupcja wulkanu Etna. I cały zielony ład jak psu w budę,14,582,174,770,"Jun 3, 2025 · 6:32 PM UTC",78,13,
61,KoneserUnii,PILNE Prezydent Elekt Nawrocki będzie pozywał tych co Go nazywali Sutenerem,12,375,255,642,"Jun 4, 2025 · 3:59 PM UTC",75,11,
62,kalinowski__,Ładne. Karol Nawrocki pod Kękę robi robotę.,2,78,3,83,"Jun 4, 2025 · 1:44 PM UTC",43,7,
63,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,2,26,25,53,"Jun 4, 2025 · 6:49 PM UTC",74,11,
64,Morgenstern616,"podobno @szefernaker wychowanek pedofila Dymera grozi, że pozwie mnie za to,, że nazwę gangusa i sutenera, sutenerem i gangusem, zapraszam Karol Nawrocki to gangus i sutener",0,23,8,31,"Jun 4, 2025 · 6:42 PM UTC",173,26,
65,IsabellaHi64835,"Okay, here's a social media status based on the input ""Karol Nawrocki, a possible Polish president with a shadowy past,"" following all the specified guidelines: dailytrend.thuysanplus.com//…",0,0,0,0,"Jun 4, 2025 · 6:56 PM UTC",190,26,
66,Trump_Fact_News,Karoline Leavitt répond au journaliste polonais Marek Wałkuski à propos du nouveau président polonais Karol Nawrocki : « Le président Trump l’a rencontré à la Maison Blanche et lui a dit : “Tu vas gagner parce que tu défends le bon sens.” »,4,249,3,256,"Jun 3, 2025 · 7:59 PM UTC",240,43,
67,aK_Sojka,"Karol Nawrocki miał u boku nie tylko stratega, lecz prawdziwego SIGMĘ polityki. @szefernaker - algorytm zwycięstwa! Dziękuję",1,230,51,282,"Jun 4, 2025 · 11:37 AM UTC",124,17,
68,Wan960707,Już się cieszy bo Nawrocki go ułaskawi albo będzie ukrywał jak Duda. Doświadczenie już maja,0,0,0,0,"Jun 4, 2025 · 6:56 PM UTC",91,15,
69,Georg_Pazderski,"Polens neuer Präsident KAROL NAWROCKI: promovierter Historiker, Sportler (PL Juniorenmeister im Schwergewichtsboxen, Fußball). Parteilos, patriotisch, pro-christlich, gegen Abtreibung, gleichgeschlechtliche Ehe, Sexualisierung von Kindern. VORBILD",7,181,89,277,"Jun 4, 2025 · 10:54 AM UTC",247,24,
70,PPolityce,"Karol Nawrocki pokazał rożki i nie zgodził się na Kuchcinskiego w kancelarii prezydenta. Fakt, trudno byłoby o większy falstart zatrudniając tę personę. dorzeczy.pl/kraj/735651/nawr…",23,303,278,604,"Jun 3, 2025 · 2:35 PM UTC",182,23,
71,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",37,737,1083,1857,"Jun 3, 2025 · 10:01 AM UTC",281,37,
72,PrawaStronaa,"Karol Nawrocki przygotowuje pozwy dla ludzi którzy publicznie w kampanii nazywali go ""gangusem"" i ""sutenerem""",28,566,324,918,"Jun 4, 2025 · 2:47 PM UTC",109,15,
73,CMShehbaz,Congratulations to H.E. Mr. Karol Nawrocki @NawrockiKn on his victory in the Presidential elections in Poland. I wish President-elect Nawrocki success in building a bright future for his country and look forward to working with him to strengthen Pakistan-Poland ties in the days ahead.,3,269,150,422,"Jun 4, 2025 · 2:51 AM UTC",285,44,
74,Load newest,Brak treści,0,0,0,0,,11,2,
75,JSmigowski,"Nawrocki - alfons Trump - agent Kremla Victor Orban- podnóżek Putina Fico- ruski oszołom Tak nasze ""elity"" określają premierów i prezydentów. Oni wolą kanclerza Merz'a który pomiata Tuskiem oraz gwarancje bezpieczeństwa Macrona i Starmera🤷 To się w pale nie mieści!",9,658,95,762,"Jun 3, 2025 · 6:17 PM UTC",265,40,
76,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,2,29,25,56,"Jun 4, 2025 · 6:49 PM UTC",74,11,
77,Lukasz1951,Mnie też proszę pozwać Karol Nawrocki to gangus i sutener. W sądzie proszę udowodnić że to nieprawda. Zgadzam się aby rozprawa była jawa a sposobem udowodnienia badanie na wariografie.,0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",184,29,
78,Kolodziejski_,"Jedyne takie miejsce w Warszawie, gdzie wygrał Nawrocki. Gratulacje dla mieszkańców Rembertowa. Ocaliliście honor stolicy.",1,45,7,53,"Jun 4, 2025 · 2:56 PM UTC",122,15,
79,Vukainen,No tak większość radzieckich garnizonów i posterunków tam gdzie Nawrocki wygrał. Wszystko się zgadza.,0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",101,14,
80,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,583,9734,4033,14350,"Jun 2, 2025 · 5:04 PM UTC",274,43,
81,KoneserUnii,PILNE Prezydent Elekt Nawrocki będzie pozywał tych co Go nazywali Sutenerem,12,376,255,643,"Jun 4, 2025 · 3:59 PM UTC",75,11,
82,MarcinPrzybylek,"Trzeba przyznać, że Daniel Nawrocki zrobił OGROMNĄ robotę w kampanii jego ojca. To nie opinia, to fakt.",0,29,11,40,"Jun 4, 2025 · 1:49 PM UTC",103,17,
83,Morgenstern616,"podobno @szefernaker wychowanek pedofila Dymera grozi, że pozwie mnie za to,, że nazwę gangusa i sutenera, sutenerem i gangusem, zapraszam Karol Nawrocki to gangus i sutener",0,23,8,31,"Jun 4, 2025 · 6:42 PM UTC",173,26,
84,Adam83462787,"Donald Tusk ze swoim nazwiskiem, pozycją w świecie, a także/ nie bójmy się tego słowa/ koneksjami da sobie radę w życiu, ale idiotyzmem jest niewykorzystanie tego przez nas. Pamiętajmy, że Kaczyński czy Duda w świecie polityki międzynarodowej nie znaczą nic. Zresztą Nawrocki też.",2,94,11,107,"Jun 4, 2025 · 2:48 PM UTC",280,43,
85,UpdateNews724,"BREAKING: The new President of Poland, Karol Nawrocki, called on the European Union to respect the sovereignty of European nations and Christian values.",87,2373,288,2748,"Jun 3, 2025 · 2:52 PM UTC",152,23,
86,JimFergusonUK,BREAKING: NEW POLISH PRESIDENT CONFRONTS EU OVER SOVEREIGNTY & VALUES President Karol Nawrocki has issued a bold call for Brussels to respect the sovereignty of European nations and uphold Christian values. “Poland will not be dictated to. We will defend our traditions and our right to self-determination.” WHAT THIS MEANS: Poland is signaling a major shift in tone toward the EU Sovereignty and identity are back at the center of European politics Nawrocki is positioning Poland as a voice for cultural conservatism and national rights A new chapter begins — and Poland is stepping forward to lead it.,207,5077,575,5859,"Jun 3, 2025 · 1:14 PM UTC",603,98,
87,Trump_Fact_News,Karoline Leavitt répond au journaliste polonais Marek Wałkuski à propos du nouveau président polonais Karol Nawrocki : « Le président Trump l’a rencontré à la Maison Blanche et lui a dit : “Tu vas gagner parce que tu défends le bon sens.” »,4,249,3,256,"Jun 3, 2025 · 7:59 PM UTC",240,43,
88,zdziwiony370081,"Te lewackie p#jeby dalej wierzą, że Nawrocki ma sojusz z Rosją. Problem tylko, że jest ścigany listem gończym przez putina. Rozumiem, że w ramach sojuszu. Qrwa to się nadaje do psychiatryka.",0,0,0,0,"Jun 4, 2025 · 6:55 PM UTC",190,31,
89,pikus_pol,"Obaczcie Marszałek zapowiada, że na galerii są uczniowie ze SP w Gdańsku na zaproszenie posła z PL2050. - Kamera najeżdża na uczniów i widać ucznia, który skanduje wraz z posłami - Karol Nawrocki Widząc to, jego nauczycielka nakazuje mu przestać. Chłopak nie przestaje",47,1755,239,2041,"Jun 3, 2025 · 5:05 PM UTC",268,43,
90,HubnerrMax,"Czegoś takiego jeszcze nie było! Prezydent Elekt Karol Nawrocki dostał mnóstwo gratulacji od zagranicznych przywódców na X, a my mielismy zaszczyt obserwować jego odpowiedzi. Doskonałe, inteligentne i wskazujące na twardy kierunek polityki zagranicznej. Zapraszam na nitkę.",7,174,13,194,"Jun 4, 2025 · 4:35 PM UTC",273,36,
91,Vukainen,No tak większość radzieckich garnizonów i posterunków tam gdzie Nawrocki wygrał. Wszystko się zgadza.1,0,0,0,0,"Jun 4, 2025 · 6:56 PM UTC",102,14,
92,Morgenstern616,"podobno @szefernaker wychowanek pedofila Dymera grozi, że pozwie mnie za to,, że nazwę gangusa i sutenera, sutenerem i gangusem, zapraszam Karol Nawrocki to gangus i sutener",0,24,9,33,"Jun 4, 2025 · 6:42 PM UTC",173,26,
93,RepublikaTV,Niemcy i Tusk nie odegrają żadnej roli - USA i Nawrocki nadaje nowy ton #włączprawdę #TVRepublika tvrepublika.pl/Polska/USA-i-…,2,112,9,123,"Jun 4, 2025 · 1:50 PM UTC",127,17,
94,goskartur,Miłej nocy.,0,0,0,0,"Jun 4, 2025 · 6:56 PM UTC",11,2,
95,KoneserUnii,PILNE Prezydent Elekt Nawrocki będzie pozywał tych co Go nazywali Sutenerem,12,376,255,643,"Jun 4, 2025 · 3:59 PM UTC",75,11,
96,retusz,Tylko ci którzy podstawiali autobusy dla wycieczek wyborczych wiedzą jaka jest naprawdę skala przegranej Trzaskowskiego.,0,24,3,27,"Jun 4, 2025 · 5:57 PM UTC",120,15,
97,jachcy,Karol Nawrocki będzie mial immunitet⁉ To może chociaż rozliczmy jego żonę🤡,2,30,26,58,"Jun 4, 2025 · 6:49 PM UTC",74,11,
98,DrDemirdasEn,"Polonya’nın yeni devlet başkanı Nawrocki, boksör ve koyu bir Katolik. Bakalım Brüksel’le yapacağı maçı kazanacak mı.",0,20,9,29,"Jun 2, 2025 · 3:18 PM UTC",116,16,
99,Georg_Pazderski,"Der polnische Präsident Karol Nawrocki gibt die Richtung vor: „Mein Polen ist ein Polen ohne illegale Einwanderer. Es ist ein Polen, in dem es statt Integrationszentren Abschiebezentren für diejenigen gibt, die unsere Sicherheit zerstören wollen.“",34,1129,196,1359,"Jun 2, 2025 · 7:56 PM UTC",247,35,
100,se_pl,"Wałęsa stwierdził, że Nawrocki powinien zrezygnować, przeprosić Trzaskowskiego, by to ten drugi został głową państwa. Ponadto mówił o ""odstrzeleniu"" Jarosława Kaczyńskiego i dwóch innych osób, choć tu nastąpiła na szczęście szybka refleksja i sprostowanie polityka.se.pl/wiadomosci/le…",0,0,0,0,"Jun 4, 2025 · 6:56 PM UTC",285,35,
101,Kamil3157514040,"Szanowni Państwo!Na wstępie mile i serdecznie pozdrawiam życzę miłego wieczorku przepraszam jeśli przeszkadzam Drodzy mili Szanowny Panie prezydencie Nawrocki Dziękuję!!!,Gratulacje!!!Bravooo,jestem bardzo dumny z pana,że wygrał znowu Bóg, Honor, Ojczyzna, pozdrawiam",0,0,0,0,"Jun 4, 2025 · 6:56 PM UTC",267,30,
102,kalinowski__,Ładne. Karol Nawrocki pod Kękę robi robotę.,2,78,3,83,"Jun 4, 2025 · 1:44 PM UTC",43,7,
103,Load newest,Brak treści,0,0,0,0,,11,2,
104,IsabellaHi64835,"Okay, here's a social media status based on the input ""Karol Nawrocki, a possible Polish president with a shadowy past,"" following all the specified guidelines: dailytrend.thuysanplus.com//…",0,0,0,0,"Jun 4, 2025 · 6:56 PM UTC",190,26,
105,Trump_Fact_News,Karoline Leavitt répond au journaliste polonais Marek Wałkuski à propos du nouveau président polonais Karol Nawrocki : « Le président Trump l’a rencontré à la Maison Blanche et lui a dit : “Tu vas gagner parce que tu défends le bon sens.” »,4,249,3,256,"Jun 3, 2025 · 7:59 PM UTC",240,43,
106,aK_Sojka,"Karol Nawrocki miał u boku nie tylko stratega, lecz prawdziwego SIGMĘ polityki. @szefernaker - algorytm zwycięstwa! Dziękuję",1,230,51,282,"Jun 4, 2025 · 11:37 AM UTC",124,17,
107,Morgenstern616,"podobno @szefernaker wychowanek pedofila Dymera grozi, że pozwie mnie za to,, że nazwę gangusa i sutenera, sutenerem i gangusem, zapraszam Karol Nawrocki to gangus i sutener",0,24,10,34,"Jun 4, 2025 · 6:42 PM UTC",173,26,
