id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label
203,hermanntertsch,"Los lloriqueos de los medios europeos y especialmente de los alemanes por el gran triunfo de la voluntad democrática y soberanista de los polacos en su elección del presidente Nawrocki y rechazo a la mascota de Bruselas y Berlín, Trzsakowski, revelan lo mucho que les duele a los enemigos de la libertad los irresistibles avances de las fuerzas soberanistas, patriotas y conservadoras.",2,445,23,470,"Jun 2, 2025 · 3:02 PM UTC",385,62,
204,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,456,7528,3005,10989,"Jun 2, 2025 · 5:04 PM UTC",274,43,
205,iarsuaga,"Lo traduzco para los que no sois woke. El nuevo presidente polaco, Karol Nawrocki: * Quiere controlar la inmigración ilegal * Apuesta por combinar el desarrollo económico con la protección de la naturaleza * Defiende la familia natural * Protege la vida de todos los seres humanos Una bendición para Polonia.",0,60,9,69,"Jun 3, 2025 · 10:59 AM UTC",308,51,
206,DrCalumMiller,"Pro-life candidate Karol Nawrocki won the Polish presidential election, putting an end to the Polish government’s plans to legalise abortion in the majority Catholic country",15,77,26,118,"Jun 2, 2025 · 11:59 AM UTC",173,25,
207,lis_tomasz,"W tzw wolnych mediach od świtu do północy brylowali oszuści, złodzieje i kłamcy. Oczywiście skorzystali z darmowej promocji. Bez tzw wolnych mediów Nawrocki by nie wygrał.",19,215,929,1163,"Jun 2, 2025 · 6:49 PM UTC",171,26,
208,JimFergusonUK,"BREAKING: President Nawrocki: “In my Poland, we don’t build migrant integration centres — we build deportation centres for those who threaten our nation.” Poland has chosen strength. Poland is in safe hands. @NawrockiKn",36,1187,82,1305,"Jun 2, 2025 · 5:17 PM UTC",219,33,
209,_BeFootball,"Le nouveau président de la Pologne, Karol Nawrocki, est... Un ancien hooligan du Lechia Gdansk. 🥊 @hooliganscz1999",5,50,12,67,"Jun 3, 2025 · 12:07 AM UTC",114,17,
210,CilComLFC,"Poland’s new President Karol Nawrocki: - Described as patriotic, pro-Christian and supportive of Donald Trump. - Opposes abortion and same-sex marriage. - Opposes the sexualization of children by LGBT groups. - Plans to build Deportation Centres. Poland has been SAVED!",30,1079,172,1281,"Jun 2, 2025 · 7:48 PM UTC",269,40,
211,KyivPost,Duda plans to speak with newly elected Polish President Karol Nawrocki about his opposition to Ukraine’s accession to NATO and the EU — LRT,0,3,1,4,"Jun 3, 2025 · 12:53 PM UTC",139,24,
212,TGtarnogorski,"Karol Nawrocki: Moja Polska to Polska bez nielegalnych migrantów. To Polska, w której zamiast ośrodków integracji są ośrodki deportacji dla tych, którzy chcą zniszczyć nasze bezpieczeństwo.",5,297,40,342,"Jun 2, 2025 · 3:10 PM UTC",189,26,
213,Tomasz5ek,"""Polska pękła"", ""Polska może przestać wspierać Kijów"" - cieszą się media Kremla po zwycięstwie @NawrockiKn Putinowska agencja TASS obszernie nagłaśnia antyukraińską postawę Nawrockiego. I przypomina, że Rosja wciąż walczy z Ukraińską Powstańczą Armią, podobnie jak Nawrocki.",9,279,43,331,"Jun 3, 2025 · 5:30 AM UTC",274,36,
214,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",426,11879,910,13215,"Jun 2, 2025 · 5:05 PM UTC",192,30,
215,patobonato,"| El presidente electo de Polonia, Karol Nawrocki, dice: “Mi Polonia es una Polonia sin inmigrantes ilegales. Es una Polonia donde en lugar de centros de integración hay centros de deportación para aquellos que quieren destruir nuestra seguridad”.",7,186,13,206,"Jun 2, 2025 · 9:33 AM UTC",247,38,
216,Rafalkow,"Nawrocki 10.606 mln, Trzaskowski 10 237 mln. Roznica 370 tys. Przesuniecie 185 tys od Nawrockiego do Trzaskowskiego daloby zwyciestwo temu drugiemu. Mowimy o 185 tys na 20,850 mln gloujacych czyli 8 tysiecznych. Takie to ,,prawicowe"" przesuniecie.",0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",247,36,
217,ekazikowska,„Karol Nawrocki prezydentem Polski”.,8,243,31,282,"Jun 3, 2025 · 8:08 AM UTC",36,4,
218,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,456,7530,3005,10991,"Jun 2, 2025 · 5:04 PM UTC",274,43,
219,visegrad24,"Trump sends a message to Poland and its new President Karol Nawrocki: “Congratulations, Poland — you picked a WINNER!”",9,179,56,244,"Jun 3, 2025 · 8:50 AM UTC",118,19,
220,CNEWS,"«Félicitations à la Pologne, vous avez choisi un gagnant !» : Donald Trump salue la victoire du nationaliste Karol Nawrocki à la présidence du pays cnews.fr/monde/2025-06-03/fe…",5,124,9,138,"Jun 3, 2025 · 7:16 AM UTC",177,26,
221,RafaelFontana,"O presidente eleito da Polônia, Karol Nawrocki, aliado de Trump, se comprometeu a deportar os imigrantes ilegais do país. A população o apoiou. Os poloneses avaliam que as deportações trarão mais segurança às cidades.",30,1806,35,1871,"Jun 2, 2025 · 1:40 PM UTC",217,34,
222,KelFitton,"Poland's President Nawrocki is so incredibly based, he requires no translation lol",0,13,1,14,"Jun 3, 2025 · 11:33 AM UTC",82,12,
223,ZentraleV,"Warum unsere kriegsgeilen Medien Polens neuen Präsidenten hassen? Allein schon dafür: „Nawrocki… erklärte nicht nur, er werde keineTruppen zur Friedenssicherung an den Dnjepr schicken, sondern betonte auch, er sehe die Ukraine nicht als Teil der NATO.“rp.pl/polityka/art42438741-s…",3,280,31,314,"Jun 2, 2025 · 8:16 PM UTC",281,36,
224,SwiatKrypto,"KRYPTO W POLSCE PO WYBORACH (Nawrocki, Ethereum, Elon Musk) Pozdro Wariacie",0,4,0,4,"Jun 2, 2025 · 7:35 PM UTC",75,11,
225,WojciechMucha,"Dobra, prostuję. Nawrocki istotnie zamieścił takie zdjęcie, o jakie sapie tu Bart Staszewski. Tyle że odnosi się on do wpisu niejakiego Antoniego Pawlaka, ówczesnego rzecznika Miasta Gdańska. Pawlakowi nie podobało się wówczas, że Nawrocki jako naczelnik OBEN zwołał Pomorski Konrgres Pamięci Narodowej i przedstawił go jako jako zlot bandytów. I tak mu się skojarzyło, że wstawił foto kibiców Lecha, jako jego ilustrację. Nawrocki skrytykował Nowaka, pisząc o ""wymownym"" zdjęciu i pokazując poziom intelektualny jegomościa. O tym, jaki jest ten poziom niech świadczy wczorajszy wpis tego gdańskiego inteligenta (fot 2)",7,117,14,138,"Jun 3, 2025 · 10:09 AM UTC",619,89,
226,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,23,586,81,690,"Jun 3, 2025 · 11:57 AM UTC",162,24,
227,Load newest,Brak treści,0,0,0,0,,11,2,
228,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,456,7530,3005,10991,"Jun 2, 2025 · 5:04 PM UTC",274,43,
229,mamflo86,"""La #destra di Giorgia Meloni continua a crescere e vince anche in #Polonia con Karol #Nawrocki."" Così a cazzo! Manco sanno chi è Meloni in Polonia",0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",147,26,
230,Radio_Bialorus,"Amerykański przywódca Donald Trump skomentował w sieci społecznościowej Truth Social wyniki wyborów w Polsce, w drugiej turze których zwyciężył Karol Nawrocki. Informuje o tym agencja TASS. Trump zauważył, że zwycięstwo odniósł jego „sojusznik”.",0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",245,33,
231,VkaKoval13645,Tusk ty pogratulował Nawrockiemu dobrze zrobił. m i do teraz nie ma komentarzy kibola m Nawrockiego i nie wspominając Tuska w swoich wpisach. tak to ten sam Nawrocki który miał hyj na Tuska 2015-2023,0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",199,34,
232,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,23,588,81,692,"Jun 3, 2025 · 11:57 AM UTC",162,24,
233,TomaszSakiewicz,"""Karol Nawrocki - prezydentem Polski!"" - rozległo się w Sejmie! WIDEO tvrepublika.pl/Polska/Tak-Se…",0,42,5,47,"Jun 3, 2025 · 8:41 AM UTC",99,12,
234,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",426,11879,910,13215,"Jun 2, 2025 · 5:05 PM UTC",192,30,
235,MarioNawfal,"TUSK RATTLED: CALLS CONFIDENCE VOTE AFTER NAWROCKI WINS PRESIDENCY Poles handed PM Donald Tusk a political reality check - electing Karol Nawrocki as president in a tight runoff. Now Tusk, leader of the shaky pro-EU coalition, is calling a confidence vote to prove his government still has a pulse. Nawrocki promised to block radical social reforms, cut refugee benefits, and put Polish interests ahead of Brussels lectures. Tusk said “nothing changes.” But when you call a vote to see if your own MPs still back you…something definitely changed. Source: AFP",4,34,34,72,"Jun 3, 2025 · 8:10 AM UTC",558,90,
236,Andruszkiewicz1,"W gminie Kulesze Kościelne w woj. Podlaskim, Karol Nawrocki uzyskał 93% poparcia. Warto brać przykład Podlaskie górą",1,52,30,83,"Jun 3, 2025 · 12:02 PM UTC",116,17,
237,holahola9073,Fuck Nawrocki,0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",13,2,
238,JimFergusonUK,"BREAKING: President Nawrocki: “In my Poland, we don’t build migrant integration centres — we build deportation centres for those who threaten our nation.” Poland has chosen strength. Poland is in safe hands. @NawrockiKn",36,1187,82,1305,"Jun 2, 2025 · 5:17 PM UTC",219,33,
239,jzdunowscy2,"W sejmie zaczynają się cyrki🤬Pierw darli pyski ""Donald Trump"",teraz skandują ""Karol Nawrocki-Prezydentem Polski"".Czyżby chcieli zatrzeć wrażenie,ze wygrał ""na żyletki"".Biedni durnie,którzy liczą na ułaskawienie bez wyroku.",0,1,0,1,"Jun 3, 2025 · 1:00 PM UTC",222,25,
240,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",64,1683,191,1938,"Jun 2, 2025 · 6:49 PM UTC",208,35,
241,WaldemarRomano2,"To nie o to chodzi, że Nawrocki jest z PiS, problem, że to człowiek nikczemny...",0,8,3,11,"Jun 3, 2025 · 12:16 PM UTC",80,15,
242,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",10,629,183,822,"Jun 3, 2025 · 7:48 AM UTC",113,19,
243,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,23,590,81,694,"Jun 3, 2025 · 11:57 AM UTC",162,24,
244,KrzysztofLipiec,Warszawa. Radosnym zawołaniem „Karol Nawrocki Prezydentem Polski” rozpoczęliśmy dwudniowe 36. posiedzenie Sejmu RP. #Nawrocki2025,0,22,1,23,"Jun 3, 2025 · 8:18 AM UTC",129,14,
245,aragonesnacnal,"HILO Karol Nawrocki ha ganado las elecciones polacas, y este gran hombre (ironía) le ha apoyado en los últimos dias, que es ""casualmente"" un rabino judío y miembro de la secta judía ultra ortodoxa Javad-Luvabitch.",2,21,6,29,"Jun 2, 2025 · 8:17 PM UTC",213,35,
246,HubnerrMax,"Prezydent Elekt RP, Karol Nawrocki i Prezydent USA, Donald Trump. Ależ wygraliśmy w niedzielę, moi drodzy. To będzie mistrzostwo.",1,42,3,46,"Jun 3, 2025 · 9:38 AM UTC",129,19,
247,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",17,214,436,667,"Jun 3, 2025 · 10:01 AM UTC",281,37,
248,MarcCoufal,Nawrocki jest osobą tak samo bezwyraźną jak Duda. Nie stanowi żadnego zagrożenia dla systemu Cieciej RP.,0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",104,16,
249,Czaploni,"Po tym co powiedział Nawrocki w swoim przemówieniu kończącym kampanię - wcale mu się nie dziwię. A co jeszcze w Republice o nim mówili - same kłamstwa, pomyje, oszczerstwa.",0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",172,29,
250,SoyOlaaaa,No jasne xD polityk pis sprzedaje taki spin zeby nie mowiono ze nawrocki to duda bis. Drugi raz takiego bledu nie popełnią,0,1,0,1,"Jun 2, 2025 · 8:51 PM UTC",122,22,
251,r_radoslaw,Oby pan Nawrocki wytrzymał ciśnienie i ucinał takie pomysły natychmiast! Nikt z zakonu PC !!!,0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",93,15,
252,Lukasz_Bonzel,Do tej pory Prezydent Karol Nawrocki nie otrzymał gratulacji od,26,1095,96,1217,"Jun 2, 2025 · 3:21 PM UTC",63,10,
253,RadioWNET,"„Wśród elit unijnych pojawiają się głosy, że Polska nie będzie otrzymywać pieniędzy przez to, że wybory wygrał Karol Nawrocki a nie Rafał Trzaskowski” – Jacek Saryusz-Wolski, były wiceprzewodniczący PE @JSaryuszWolski @skowronskiwnet piped.video/watch?v=0aOrchBm…",10,255,50,315,"Jun 3, 2025 · 6:27 AM UTC",263,32,
254,WojPawelczyk,Fun fact: The new President of Poland Karol Nawrocki is a former boxer 🥊 Strong men create good times!,52,905,168,1125,"Jun 2, 2025 · 11:02 AM UTC",102,19,
255,bennyjohnson,BREAKING: Trump-backed right-winger Karol Nawrocki secures victory in Polish presidential election.,24,1313,206,1543,"Jun 2, 2025 · 12:41 PM UTC",99,11,
256,CilComLFC,"Poland’s new President Karol Nawrocki: - Described as patriotic, pro-Christian and supportive of Donald Trump. - Opposes abortion and same-sex marriage. - Opposes the sexualization of children by LGBT groups. - Plans to build Deportation Centres. Poland has been SAVED!",30,1079,172,1281,"Jun 2, 2025 · 7:48 PM UTC",269,40,
257,Load newest,Brak treści,0,0,0,0,,11,2,
258,KyivPost,Duda plans to speak with newly elected Polish President Karol Nawrocki about his opposition to Ukraine’s accession to NATO and the EU — LRT,0,3,1,4,"Jun 3, 2025 · 12:53 PM UTC",139,24,
259,TGtarnogorski,"Karol Nawrocki: Moja Polska to Polska bez nielegalnych migrantów. To Polska, w której zamiast ośrodków integracji są ośrodki deportacji dla tych, którzy chcą zniszczyć nasze bezpieczeństwo.",5,297,40,342,"Jun 2, 2025 · 3:10 PM UTC",189,26,
260,Tomasz5ek,"""Polska pękła"", ""Polska może przestać wspierać Kijów"" - cieszą się media Kremla po zwycięstwie @NawrockiKn Putinowska agencja TASS obszernie nagłaśnia antyukraińską postawę Nawrockiego. I przypomina, że Rosja wciąż walczy z Ukraińską Powstańczą Armią, podobnie jak Nawrocki.",9,279,43,331,"Jun 3, 2025 · 5:30 AM UTC",274,36,
261,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",426,11880,910,13216,"Jun 2, 2025 · 5:05 PM UTC",192,30,
262,patobonato,"| El presidente electo de Polonia, Karol Nawrocki, dice: “Mi Polonia es una Polonia sin inmigrantes ilegales. Es una Polonia donde en lugar de centros de integración hay centros de deportación para aquellos que quieren destruir nuestra seguridad”.",7,186,13,206,"Jun 2, 2025 · 9:33 AM UTC",247,38,
263,Rafalkow,"Nawrocki 10.606 mln, Trzaskowski 10 237 mln. Roznica 370 tys. Przesuniecie 185 tys od Nawrockiego do Trzaskowskiego daloby zwyciestwo temu drugiemu. Mowimy o 185 tys na 20,850 mln gloujacych czyli 8 tysiecznych. Takie to ,,prawicowe"" przesuniecie.",0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",247,36,
264,ekazikowska,„Karol Nawrocki prezydentem Polski”.,8,243,31,282,"Jun 3, 2025 · 8:08 AM UTC",36,4,
265,CilComLFC,BREAKING: EU chief Ursula von der Leyen is reportedly “panicking” after Poland’s Presidential Election was won by right-wing nationalist candidate Karol Nawrocki. She considers his victory to be a “threat” to the stability of the European Union. Sounds like good news to me!,456,7530,3005,10991,"Jun 2, 2025 · 5:04 PM UTC",274,43,
266,visegrad24,"Trump sends a message to Poland and its new President Karol Nawrocki: “Congratulations, Poland — you picked a WINNER!”",9,179,56,244,"Jun 3, 2025 · 8:50 AM UTC",118,19,
267,CNEWS,"«Félicitations à la Pologne, vous avez choisi un gagnant !» : Donald Trump salue la victoire du nationaliste Karol Nawrocki à la présidence du pays cnews.fr/monde/2025-06-03/fe…",5,124,9,138,"Jun 3, 2025 · 7:16 AM UTC",177,26,
268,RafaelFontana,"O presidente eleito da Polônia, Karol Nawrocki, aliado de Trump, se comprometeu a deportar os imigrantes ilegais do país. A população o apoiou. Os poloneses avaliam que as deportações trarão mais segurança às cidades.",30,1806,35,1871,"Jun 2, 2025 · 1:40 PM UTC",217,34,
269,KelFitton,"Poland's President Nawrocki is so incredibly based, he requires no translation lol",0,13,1,14,"Jun 3, 2025 · 11:33 AM UTC",82,12,
270,ZentraleV,"Warum unsere kriegsgeilen Medien Polens neuen Präsidenten hassen? Allein schon dafür: „Nawrocki… erklärte nicht nur, er werde keineTruppen zur Friedenssicherung an den Dnjepr schicken, sondern betonte auch, er sehe die Ukraine nicht als Teil der NATO.“rp.pl/polityka/art42438741-s…",3,280,31,314,"Jun 2, 2025 · 8:16 PM UTC",281,36,
271,SwiatKrypto,"KRYPTO W POLSCE PO WYBORACH (Nawrocki, Ethereum, Elon Musk) Pozdro Wariacie",0,4,0,4,"Jun 2, 2025 · 7:35 PM UTC",75,11,
272,WojciechMucha,"Dobra, prostuję. Nawrocki istotnie zamieścił takie zdjęcie, o jakie sapie tu Bart Staszewski. Tyle że odnosi się on do wpisu niejakiego Antoniego Pawlaka, ówczesnego rzecznika Miasta Gdańska. Pawlakowi nie podobało się wówczas, że Nawrocki jako naczelnik OBEN zwołał Pomorski Konrgres Pamięci Narodowej i przedstawił go jako jako zlot bandytów. I tak mu się skojarzyło, że wstawił foto kibiców Lecha, jako jego ilustrację. Nawrocki skrytykował Nowaka, pisząc o ""wymownym"" zdjęciu i pokazując poziom intelektualny jegomościa. O tym, jaki jest ten poziom niech świadczy wczorajszy wpis tego gdańskiego inteligenta (fot 2)",7,117,14,138,"Jun 3, 2025 · 10:09 AM UTC",619,89,
273,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,23,590,81,694,"Jun 3, 2025 · 11:57 AM UTC",162,24,
274,TELADOIOLANIUS,Avete notato l'assordante silenzio dei media sulla vittoria dell'estrema destra in #Polonia ? #Orban trova un nuovo #patriota alleato in #Nawrocki ilpost.it/2025/06/02/lestrem…,2,85,21,108,"Jun 2, 2025 · 5:14 PM UTC",176,22,
275,Inevitablewest,"Polish President Nawrocki: ""My Poland is a Poland where instead of migrant integration centres, there’s deportation centres for those who want to destroy our country!"" Poland is in safe hands.",426,11882,910,13218,"Jun 2, 2025 · 5:05 PM UTC",192,30,
276,IrekKaczmarek,"Bążur. Wczoraj był czas na świętowanie. Każdy ma do tego prawo kto głosował na Karol Nawrocki. Świętowaliśmy. ! DZIŚ JEDNAK PRZYPOMINAM ZE NASZYM ZWYCIESTWEM JEST JEDYNIE BRAK ZMIAN NA SZACHOWNICY. NIE UDAŁO SIĘ TUSKOWI DOMKNĄĆ SYSTEMU. Wczoraj ten Pan - miał swoje ""orędzie"" gdzie groził i Tobie i Mi w sposób otwarty. "" Wszystkim, którzy głosowali na Rafała Trzaskowskiego mówię dziś: jedziemy dalej. Wiem, co czujecie, ale pamiętajmy: umówiliśmy się na wielką rzecz, wymagającą siły, wytrwałości i być może więcej czasu, niż byśmy chcieli. W demokracji walka nigdy się nie kończy."" Ciągle i nieustannie mamy wiec DEMOKRACJE WALCZĄCĄ TUSKA, z prawem, i instytucjami Polski. Będzie mówił o Polsce nieustannie nią niszcząc. Zaraz będzie ODWET i ZEMSTA. Tak jak on to rozumie. 01.06. przegrał bitwę ale ciągle swoją TOCZY WOJNĘ o kryptonimie ""fur Deutchland"". Pamiętajcie. o tym. i RT jeśli się zgadzasz.",1,36,4,41,"Jun 3, 2025 · 4:55 AM UTC",903,141,
277,MaciejG1987,"Gdy wygrał Nawrocki to jest remis ze wskazaniem. Gdyby podobnym, ale odwrotnym wynikiem wygrał Trzaskowski to byłoby druzgocące zwycięstwo.",0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",139,19,
278,GuntherEagleman,MSNBC is very upset over Karol Nawrocki winning the presidency in Poland. They even note how the last minute smear campaigns didn't work. @JackPosobiec can you send them our regards?,17,369,96,482,"Jun 2, 2025 · 5:17 PM UTC",182,30,
279,stagnacja_,"niektóre pomysły prawicy nas cofają do czasu średniowiecza, a nawrocki z rozkazu pisu będzie blokował każdą ustawę tylko po to, żeby przetrzeć szlak dla koalicji konfa-pis w następnych wyborach… jedyna nadzieja dla polski to koniec duopolu, który prędko nie nadejdzie",0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",267,40,
280,AdamMoczar,"Polish conservative walks across debate stage to his liberal opponent, places an LGBT flag on his podium and says “Here, here is your flag” This great patriot is Karol Nawrocki, elected president of Poland. 🥳",64,1684,191,1939,"Jun 2, 2025 · 6:49 PM UTC",208,35,
281,eduardomenoni,"| #ULTIMAHORA: Giorgia Meloni, Primera Ministra de Italia, Felicita a Karol Nawrocki, por su triunfo como Presidente electo de Polonia: “Mis mejores deseos para su mandato al frente de una nación con la que compartimos valores comunes y una amistad histórica”.",2,395,2,399,"Jun 2, 2025 · 10:02 PM UTC",260,41,
282,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",17,215,437,669,"Jun 3, 2025 · 10:01 AM UTC",281,37,
283,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,23,591,81,695,"Jun 3, 2025 · 11:57 AM UTC",162,24,
284,DariuszMatecki,"To co? Robimy rekord polubień? Jeszcze raz przypomnę: KAROL NAWROCKI WYGRYWA WYBORY! Karol Nawrocki PREZYDENTEM RP! Zwycięstwo Karola Nawrockiego to nie tylko wygrana jednego człowieka, ale triumf wszystkich Polaków, którzy nie dali się zmanipulować i uwierzyli w Polskę suwerenną! Teraz czeka nas ogromna praca – musimy być czujni, zjednoczeni i gotowi, by bronić tego zwycięstwa. To czas na odbudowę naszej gospodarki, wzmocnienie rodziny i bezpieczeństwa narodowego. Musimy już dziś pokazać, że to zwycięstwo to dopiero początek zmian. Idziemy po wybory parlamentarne i większość konstytucyjną dla prawicy!",37,2462,360,2859,"Jun 2, 2025 · 2:24 AM UTC",609,86,
285,Jakub65655153,"Ale kto handlował? Nawrocki, Kaczyński? Nie Urzędnicy Ci urzędnicy mogli być z każdej innej partii Zawiódł jakiś system kontroli wewnętrznej. Ja mówię o kryzysie na granicy z Białorusią a ty mi o jakichś kilku skorumpowanych urzedasach",0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",235,36,
286,BoguckiZbigniew,",,Takie chwile jak te Nie zdarzają się zbyt często Takie chwile jak te To nasze zwycięstwo‼"" Brawo @szefernaker Prezyden Elekt @Nawrocki25 #Nawrocki2025 @NawrockiKn",0,13,0,13,"Jun 3, 2025 · 12:39 PM UTC",164,23,
287,Aleksan08779657,"Panie Nawrocki, kto to pasiasta kurwa?",0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",38,6,
288,Cenckiewicz,"Pan Prezydent elekt dr Karol Nawrocki @NawrockiKn bez śladu zmęczenia, za to ja odpocząć muszę po tej kampanii :)",10,629,183,822,"Jun 3, 2025 · 7:48 AM UTC",113,19,
289,KrzysztofLipiec,Warszawa. Radosnym zawołaniem „Karol Nawrocki Prezydentem Polski” rozpoczęliśmy dwudniowe 36. posiedzenie Sejmu RP. #Nawrocki2025,0,22,1,23,"Jun 3, 2025 · 8:18 AM UTC",129,14,
290,Load newest,Brak treści,0,0,0,0,,11,2,
291,aragonesnacnal,"HILO Karol Nawrocki ha ganado las elecciones polacas, y este gran hombre (ironía) le ha apoyado en los últimos dias, que es ""casualmente"" un rabino judío y miembro de la secta judía ultra ortodoxa Javad-Luvabitch.",2,21,6,29,"Jun 2, 2025 · 8:17 PM UTC",213,35,
292,HubnerrMax,"Prezydent Elekt RP, Karol Nawrocki i Prezydent USA, Donald Trump. Ależ wygraliśmy w niedzielę, moi drodzy. To będzie mistrzostwo.",1,42,3,46,"Jun 3, 2025 · 9:38 AM UTC",129,19,
293,Inevitablewest,BREAKING: New Polish President Karol Nawrocki demands Ursula & the EU respects European nations sovereignty and Christian values Poland is leading from the front.,23,596,81,700,"Jun 3, 2025 · 11:57 AM UTC",162,24,
294,WcisloMarta123,"Marszałek Województwa Lubelskiego z PiS przeznaczył 1,2 mln złotych na „konkurs profrekwencyjny” dla gmin do 20 tys. Mieszkańców, czyli dla tych, w których wygrywa Nawrocki. Złożyłam w tej sprawie zawiadomienie do PKW. To nieformalne kupowanie głosów! wiadomosci.radiozet.pl/news/…",17,215,437,669,"Jun 3, 2025 · 10:01 AM UTC",281,37,
295,MarcCoufal,Nawrocki jest osobą tak samo bezwyraźną jak Duda. Nie stanowi żadnego zagrożenia dla systemu Cieciej RP.,0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",104,16,
296,Czaploni,"Po tym co powiedział Nawrocki w swoim przemówieniu kończącym kampanię - wcale mu się nie dziwię. A co jeszcze w Republice o nim mówili - same kłamstwa, pomyje, oszczerstwa.",0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",172,29,
297,SoyOlaaaa,No jasne xD polityk pis sprzedaje taki spin zeby nie mowiono ze nawrocki to duda bis. Drugi raz takiego bledu nie popełnią,0,1,0,1,"Jun 2, 2025 · 8:51 PM UTC",122,22,
298,r_radoslaw,Oby pan Nawrocki wytrzymał ciśnienie i ucinał takie pomysły natychmiast! Nikt z zakonu PC !!!,0,0,0,0,"Jun 3, 2025 · 1:01 PM UTC",93,15,
299,Lukasz_Bonzel,Do tej pory Prezydent Karol Nawrocki nie otrzymał gratulacji od,26,1095,96,1217,"Jun 2, 2025 · 3:21 PM UTC",63,10,
300,RadioWNET,"„Wśród elit unijnych pojawiają się głosy, że Polska nie będzie otrzymywać pieniędzy przez to, że wybory wygrał Karol Nawrocki a nie Rafał Trzaskowski” – Jacek Saryusz-Wolski, były wiceprzewodniczący PE @JSaryuszWolski @skowronskiwnet piped.video/watch?v=0aOrchBm…",10,255,50,315,"Jun 3, 2025 · 6:27 AM UTC",263,32,
301,WojPawelczyk,Fun fact: The new President of Poland Karol Nawrocki is a former boxer 🥊 Strong men create good times!,52,906,168,1126,"Jun 2, 2025 · 11:02 AM UTC",102,19,
302,bennyjohnson,BREAKING: Trump-backed right-winger Karol Nawrocki secures victory in Polish presidential election.,24,1313,206,1543,"Jun 2, 2025 · 12:41 PM UTC",99,11,
