id,username,text,likes,retweets,replies,total_interactions,post_date_iso,text_length,word_count,sentiment_label,link,fullname,quotes,date,hashtag,content,interactions
15.0,RalphChrisHope,"Jesteś nic nie warty. Dwa razy spieprzyć sprawę, to o dwa za dużo. Myślę, że honor powinien nakazać odejść z polityki. #żegnamtrzaskowski",0,0,0,0.0,01-09-25,137.0,22.0,,https://nitter.net/RalphChrisHope/status/1962553761068449932#m,,,,,,
16.0,robertcieslar12,"to jak zwykle propagandowa ustawka , bo jak wiemy w Gdańsku w swoim rodzinnym mieście Nawrocki uzyskał 30 % głosów a Trzaskowski 70 % i należy sądzić ,że Gdańszczanie wiedzieli co robią.",0,0,0,0.0,01-09-25,186.0,32.0,,https://nitter.net/robertcieslar12/status/1962553715992166461#m,,,,,,
17.0,KorolukM,"Zandberg będzie, Mentzen i Trzaskowski byli (BTW, Trzaskowski i ciekawa przyszłość? Chodzi o te plotki o nowej partii?). Biejat będzie, o ile znów znajdzie się na afiszu, na razie wróciła do roli senatorki i nic ciekawego nie robi.",0,0,1,1.0,01-09-25,231.0,38.0,,https://nitter.net/KorolukM/status/1962553382532472939#m,,,,,,
19.0,historia_org_pl,"🇵🇱 Rafał Trzaskowski przy okazji rocznicy wybuchy wojny zwrócił uwagę na wiarygodność sojuszy. ""Do dziś mamy w Polsce silne poczucie, że wtedy, w chwili próby, zawiedli nas sojusznicy. Wtedy też górę brały egoizmy, strategiczna krótkowzroczność i szybko rozwiane złudzenia, że to >>nie nasza wojna”<< Dlatego naszym obowiązkiem, polską racją stanu, jest budowanie autentycznie silnych, wiarygodnych sojuszy. Bo zbyt wiele wiemy o tym, co znaczy pozostać samemu na polu walki"" - powiedział.",0,0,5,5.0,01-09-25,489.0,71.0,,https://nitter.net/historia_org_pl/status/1962552927995695476#m,,,,,,
20.0,Maciej202419,To tylko pełna inwigilacja i nic więcej. Trzeba do kochanki na rowerze przyjeżdżać i tyle w tym temacie.,0,0,0,0.0,01-09-25,104.0,18.0,,https://nitter.net/Maciej202419/status/1962552896039350734#m,,,,,,
21.0,danthe_p,"Będzie coś o innych politykach którzy po wyborach mogą mieć ciekawą przyszłość, z różnych względów? Zandberg, Mentzen, Trzaskowski, Biejat?",0,0,1,1.0,01-09-25,139.0,19.0,,https://nitter.net/danthe_p/status/1962552580887707939#m,,,,,,
1.0,Sylvinha1,"Tak! Dla Polski – nie jest nową partią, ani partią Rafała, To ruch samorządowy założony w sierpniu 2020, zrzeszający działaczy samorządowych. Dotychczas prezesem był Jacek Karnowski, nowym został R. Trzaskowski. Członkowie ruchu, w wyborach parlamentarnych byli na listach KO.",0,1,1,2.0,01-09-25,276.0,39.0,,https://nitter.net/Sylvinha1/status/1962577897291497713#m,,,,,,
2.0,karos_aw,Jeszcze się zesracie z powodu tego alfonsa.,0,0,0,0.0,01-09-25,43.0,7.0,,https://nitter.net/karos_aw/status/1962594378662150512#m,,,,,,
4.0,Jacekx86,"No i widać na jakiego debila wyrosłeś, skoro nawet nie potrafisz pisać w języku polskim.",0,0,0,0.0,01-09-25,88.0,15.0,,https://nitter.net/Jacekx86/status/1962593985806971010#m,,,,,,
5.0,okrazek,Prezesem czego?,0,0,0,0.0,01-09-25,15.0,2.0,,https://nitter.net/okrazek/status/1962593936980971923#m,,,,,,
6.0,Jacekx86,Przecież to nie wy oddajecie tę szkołę tylko deweloper któremu się zgodziliście na lex deweloper.,0,0,0,0.0,01-09-25,97.0,15.0,,https://nitter.net/Jacekx86/status/1962593816294121562#m,,,,,,
7.0,PatrzeNieWierze,"Nie płakusiaj, jeszcze 10 lat i Trzaskowski wygra te wybory.",0,0,0,0.0,01-09-25,60.0,10.0,,https://nitter.net/PatrzeNieWierze/status/1962593540631843241#m,,,,,,
8.0,Zacmienie2020,jaka piękna prywatna szkoła dla słojów z wilanowa :),0,0,0,0.0,01-09-25,52.0,9.0,,https://nitter.net/Zacmienie2020/status/1962593486256943352#m,,,,,,
11.0,KnightCziwi,Hymn szkoły Nowackiej,0,0,0,0.0,01-09-25,21.0,3.0,,https://nitter.net/KnightCziwi/status/1962593317411021150#m,,,,,,
13.0,lepszysort89,Trzaskowski jest gorszy.,0,0,0,0.0,01-09-25,24.0,3.0,,https://nitter.net/lepszysort89/status/1962593083314339990#m,,,,,,
14.0,Wojtek_Hagen,Idź ty w pizdu nieogolony debilu,0,0,0,0.0,01-09-25,32.0,6.0,,https://nitter.net/Wojtek_Hagen/status/1962592831261814951#m,,,,,,
15.0,1972tomek,"Ponoć w Warszawie właśnie się skończył 22. Festiwal Kultury Żydowskiej. A żydowskie ludobójstwo w Palestynie trwa w najlepsze. Trzaskowski, który jest współorganizatorem imprezy, pewnie pierwszy by poszedł na potańcówkę pod murami getta w czasie jego likwidacji. Takich mamy polityków.",0,12,5,17.0,01-09-25,285.0,39.0,,https://nitter.net/1972tomek/status/1962572154324566516#m,,,,,,
16.0,TomaszLange17,Na pewno się uda. Wszak twój kandydat na prezydenta RP ciągle rządzi Wawą.,0,0,0,0.0,01-09-25,74.0,13.0,,https://nitter.net/TomaszLange17/status/1962592695894810652#m,,,,,,
18.0,jarawa2,"Jak tam Rafalala twoja lojalka dla szkopów ty debilu, pierdolony przegrywie",0,0,0,0.0,01-09-25,75.0,11.0,,https://nitter.net/jarawa2/status/1962592490642419870#m,,,,,,
19.0,PulawskaSM,"Najważniejsze, że miejskie autostrady z nami zostaną 😎 @trzaskowski_ lubi to.",0,0,0,0.0,01-09-25,77.0,11.0,,https://nitter.net/PulawskaSM/status/1962592424523366765#m,,,,,,
20.0,Black_Biarrhea,"Ty jesteś prezydentem Warszawy, czy prezenterem osiedlowej telewizji kablowej?!?!?",0,0,0,0.0,01-09-25,82.0,9.0,,https://nitter.net/Black_Biarrhea/status/1962592256088592625#m,,,,,,
22.0,SlavicBlood24,Wyp*****łaj tęczowy głupku!,0,0,0,0.0,01-09-25,27.0,3.0,,https://nitter.net/SlavicBlood24/status/1962592209984745960#m,,,,,,
23.0,AwJaros76418,"Trzaskowski zawiódł. Fakt, że byłby dużo lepszy niż Batyr, ale dla mnie i dla bardzo wielu jest politycznie skończony.",0,0,0,0.0,01-09-25,118.0,19.0,,https://nitter.net/AwJaros76418/status/1962592131236630842#m,,,,,,
24.0,SlodownikJoanna,"Wisła nie może być piaskownicą dla deweloperów. Prezydent Rafał Trzaskowski ma wybór: chronić rzekę, albo zostawić mieszkańcom rachunek. Straty przyrodnicze nie do odrobienia– zniszczenie siedlisk ptaków, ryb i całego ekosystemu rzecznego w centrum stolicy joannaslodownik.com/kopalnie…",0,1,0,1.0,01-09-25,286.0,35.0,,https://nitter.net/SlodownikJoanna/status/1962591153133432869#m,,,,,,
25.0,mzpiatek,Pan Trzaskowski był dwie godziny🫢,0,0,0,0.0,01-09-25,33.0,5.0,,https://nitter.net/mzpiatek/status/1962591858975977974#m,,,,,,
26.0,mareknowaczyk4,Ale Spam 😈,0,0,0,0.0,01-09-25,10.0,3.0,,https://nitter.net/mareknowaczyk4/status/1962591822674383073#m,,,,,,
27.0,Kibelek_plotki,Placówka dla bogaczy czyli dzieci członków kało,0,0,0,0.0,01-09-25,47.0,7.0,,https://nitter.net/Kibelek_plotki/status/1962591640784187420#m,,,,,,
28.0,Oswaldo_Majster,Pamiętam jak chodziłem do szkoły i nigdy nie chodziłem na pierwszą lekcja i mama mówi czemu ty nie chodzisz na pierwszą lekcja a ja mówię bo mi się nie chce,0,0,1,1.0,01-09-25,156.0,30.0,,https://nitter.net/Oswaldo_Majster/status/1962591596584575057#m,,,,,,
29.0,mareknowaczyk4,A jak obecność w ratuszu ?jak wagarowicz czy pilny uczeń ?,0,0,0,0.0,01-09-25,58.0,11.0,,https://nitter.net/mareknowaczyk4/status/1962591535771385918#m,,,,,,
30.0,TomaszLange17,"Zgoda, dlatego tylko dwie kadencje dla prezydentów miast.",0,0,0,0.0,01-09-25,57.0,8.0,,https://nitter.net/TomaszLange17/status/1962591411573809506#m,,,,,,
31.0,Bill24914Klaus,Bedziesz dzieci straszyl plonaca planeta za oknem?,0,0,0,0.0,01-09-25,50.0,7.0,,https://nitter.net/Bill24914Klaus/status/1962591235123671425#m,,,,,,
32.0,PKWojas,Witaj pan Prezydent...pozdrawiam,0,0,0,0.0,01-09-25,32.0,3.0,,https://nitter.net/PKWojas/status/1962591102680084922#m,,,,,,
64.0,free_warsaw,👏👏👏@iga_swiatek 🇵🇱,0,0,0,0.0,01-09-25,18.0,2.0,,https://nitter.net/free_warsaw/status/1962594747861643688#m,,,,,,
1.0,HubnerrMax,"Nie do końca ;) Prezydent Karol Nawrocki realizuje swoje zapowiedzi i PiS, które Rafał Trzaskowski bezczelnie zajumał wraz z Tuskiem na potrzeby kampanii wyborczej.",0,4,4,8.0,01-09-25,164.0,24.0,,https://nitter.net/HubnerrMax/status/1962602316495724623#m,,,,,,
2.0,ananiasz_II,Trzaskowski i cala koalicja obywatelska razem wzięci,0,0,0,0.0,01-09-25,52.0,7.0,,https://nitter.net/ananiasz_II/status/1962631497250132339#m,,,,,,
4.0,Brat_RKamraci,dzięki Bogu ten Buc nie drażni nas często swoją obecnością ✊🏻,0,0,0,0.0,01-09-25,61.0,11.0,,https://nitter.net/Brat_RKamraci/status/1962629969550389756#m,,,,,,
5.0,arekzam,"Trzaskowski nikogo nie dyskryminuje. On dba o to, aby wszyscy byli rowno traktowani. Katolicy i nie katolicy, Krzyze z urzedow juz dawno powinny zniknąć. Skoro nie wiesza sie godła Polski w kosciołach, to dlaczego ma sie wieszać krzyze w urzędach?",0,0,1,1.0,01-09-25,247.0,40.0,,https://nitter.net/arekzam/status/1962629108191330556#m,,,,,,
6.0,eremarker,"Rafał, znów cię wepchnęli na minę.",0,0,0,0.0,01-09-25,34.0,6.0,,https://nitter.net/eremarker/status/1962628299101802776#m,,,,,,
7.0,Piotr_Ozog,"To zdjęcie Niemca, który odpowiada Nawrockiemu na jego apel? O tym mówię, ten człowiek nic dla Polski nie załatwi. Tylko Trzaskowski.",0,0,0,0.0,01-09-25,133.0,21.0,,https://nitter.net/Piotr_Ozog/status/1962627747026530786#m,,,,,,
8.0,Wachu85,"Nikt kogo klub nie wybudował sam z ""prywatnych pieniędzy"" obiektu sportowego czy to stadion, hala, basen, itd. nie ma prawa mówić żeby sobie sami zbudowali i że teraz są ważniejsze tematy ( bo on już chodzi na nowy) 18 lat czekania ! 15 lawirowania ! ... ile można @trzaskowski_ ?",0,1,1,2.0,01-09-25,280.0,50.0,,https://nitter.net/Wachu85/status/1962591013920260568#m,,,,,,
9.0,Wiesci24pl,Trzaskowski tworzy własną partię. Zdrada Tuska? wiesci24.pl/2025/09/01/trzas…,0,6,10,16.0,01-09-25,77.0,7.0,,https://nitter.net/Wiesci24pl/status/1962580208768213273#m,,,,,,
10.0,BernardAdamus1A,Kibel skończyłeś Trzaskowski?,0,0,0,0.0,01-09-25,29.0,3.0,,https://nitter.net/BernardAdamus1A/status/1962626504824606858#m,,,,,,
11.0,Thavmiel,"Drugim zdaje się był Trzaskowski, nie Mentzen, ale mogło mnie coś ominąć.",0,0,0,0.0,01-09-25,73.0,12.0,,https://nitter.net/Thavmiel/status/1962626469156274237#m,,,,,,
12.0,Europejski1,ty ale trzaskowski nie oglada tung tung tung sahura,0,1,0,1.0,01-09-25,51.0,9.0,,https://nitter.net/Europejski1/status/1962619615218962687#m,,,,,,
16.0,Tony33736878682,kto mu głos zmienił xd?,0,0,0,0.0,01-09-25,23.0,5.0,,https://nitter.net/Tony33736878682/status/1962625886584189136#m,,,,,,
17.0,polowic12,Zmiany w samorządach proponuję zacząć od dymisji w @ZDM_Warszawa. Stolica zasługuje na nowoczesne i odważne planowanie przestrzenne zamiast zaściankowości i strachu przed zmianami.,0,0,0,0.0,01-09-25,180.0,23.0,,https://nitter.net/polowic12/status/1962625787800019139#m,,,,,,
18.0,IwonaJamio93285,"Wiecie dlaczego prezydentem nie został Trzaskowski? Bo Polacy mają dosyć takiego myślenia i wiecznego kompleksu niższości. Prezydent Nawrocki przywraca nam dumę, honor i poczucie sprawczości. Rysiu może mu buty czyścić.",0,0,0,0.0,01-09-25,219.0,30.0,,https://nitter.net/IwonaJamio93285/status/1962625777075208328#m,,,,,,
20.0,Zbiorkomqueen,Jak na razie moim zdaniem Warszawa jest jednym z gorzej zarządzanych miast w Polsce dobrze że państwo chociaż przesuwacie dyskurs jakkolwiek,0,0,0,0.0,01-09-25,140.0,21.0,,https://nitter.net/Zbiorkomqueen/status/1962625204372262960#m,,,,,,
22.0,HubnerrMax,"Nie do końca 😉 Prezydent Karol Nawrocki realizuje swoje zapowiedzi i PiS, które Rafał Trzaskowski bezczelnie zajumał wraz z Tuskiem na potrzeby kampanii wyborczej.",0,7,1,8.0,01-09-25,163.0,24.0,,https://nitter.net/HubnerrMax/status/1962602487287869493#m,,,,,,
23.0,arnold_sowa,"Gdzieś tam łeb wsadzi do zdjęcia. A co robili w Polsce jak był Biden? Tusk, Trzaskowski i Grodzki piekło poruszyli żeby gdzieś na schodach w ambasadzie zrobić fotkę. Kto wie czy nie zabierze stroju maskującego i uda krzak.. a w ostatniej chwili... w pelerynie jak Karamba",0,0,0,0.0,01-09-25,271.0,46.0,,https://nitter.net/arnold_sowa/status/1962624423367766443#m,,,,,,
24.0,oblivioncode1,Elton John też był w związku z kobietą. George Michael też był. A Trzaskowski dyskryminuje katolików.,0,0,1,1.0,01-09-25,101.0,16.0,,https://nitter.net/oblivioncode1/status/1962624053337784734#m,,,,,,
25.0,MajowyWirus,"Ta mowa-trawa to inspiracja Morinem czy poczciwy ChatGPT? Przeczytasz dziełko jednego działacza PO, to jakbyś przeczytał ich wszystkich.",0,0,0,0.0,01-09-25,136.0,18.0,,https://nitter.net/MajowyWirus/status/1962623986484847101#m,,,,,,
26.0,MarekRozak36553,"Trzaskowski raczej taki nieudany, leniwy i bez pomysłów. Co on mógłby stworzyć?",0,0,0,0.0,01-09-25,79.0,12.0,,https://nitter.net/MarekRozak36553/status/1962623983817203726#m,,,,,,
29.0,Michal_Mrocz,Ty człowieku milcz.... Pakuj się bierz Tuska pod pachę i wypierdalaj z polityki. Ścierwa.,0,0,0,0.0,01-09-25,89.0,14.0,,https://nitter.net/Michal_Mrocz/status/1962623540600967530#m,,,,,,
59.0,TTruskolaski,Gratulacje Rafale @trzaskowski_ cieszysz się ogromnym szacunkiem wśród samorządowców,0,11,4,15.0,01-09-25,84.0,9.0,,https://nitter.net/TTruskolaski/status/1962584623256318186#m,,,,,,
60.0,mastabaniak,"Rozmawiam z Tobą o Trzaskowskim. Ty twierdzisz że on załatwiłby reparacje, co jest bez sensu bo Trzaskowski jest politykiem wspieranym finansowo przez Niemców. Rozważ sobie po co Niemcy wspierają Trzaskowskiego i czemu Trzaskowski takie wparcie zawsze z chęcią przyjmował.",0,0,0,0.0,01-09-25,272.0,39.0,,https://nitter.net/mastabaniak/status/1962631735834804698#m,,,,,,
1.0,niemamnietutaj0,Żurek tyle samo może co reszta. Jak on w ostatnim wywiadzie który oglądałem powiedział że prezydent Nawrocki jest właściwie zaprzysiężony. Powiedział że statystycznie Nie było podstaw i nie ma podstaw do tego aby sądzić że wygrał Trzaskowski to znaczy że nie bierze w ogóle pod uwagę doktora Kotka bo jego wyliczenia akurat podważały wygraną Nawrockiego. Jest raptem 19 śledztw wprowadzonych i dotyczą one kilkunastu komisji. Nikt z tym nic nie zrobi. Jest za późno. Nie mamy sądu najwyższego który rozstrzygnie o nieważności jeśli okaże się że wybory były fałszowane. To że Polacy nie wybrali prezydenta innego niż Nawrocki wywaliło w tej chwili cały misterny plan który mieli na przywrócenie praworządności. Nie zmieni się nic. Nie można ruszyć zastępców prokuratora generalnego Nie można ruszyć zastępców prokuratora krajowego Nie można ruszyć sędziów Ani prokuratorów. Nikogo nigdzie nie można ruszyć bez zgody prezydenta. Nie można odwołać Świrskiego bez zgody prezydenta. Nie można zrobić w porządku z trybunałem z krs ani z SN Ogólnie Tusk położył cały plan który powstał w 2023 roku chujową kampanią trzaskowskiego i w ogóle wybraniem trzaskowskiego a nie Sikorskiego,0,0,0,0.0,02-09-25,1175.0,180.0,,https://nitter.net/niemamnietutaj0/status/1962668330818421203#m,,,,,,
2.0,DzordzOrlel,Tęczowy rafałek zdała od dzieci,0,0,0,0.0,02-09-25,31.0,5.0,,https://nitter.net/DzordzOrlel/status/1962668265777303755#m,,,,,,
3.0,Piotr_Ozog,"Nawrocki nie ogarnia, wydziera się a Niemcy się tylko śmieją. Trzaskowski już by tą sprawę dawno załatwił i to bez darcia japy.",0,0,0,0.0,01-09-25,127.0,22.0,,https://nitter.net/Piotr_Ozog/status/1962666682465296408#m,,,,,,
4.0,PoliticalFicti1,"Schnepf jest amabasadorem, Trzaskowski prezydentem kraju, a Tusk Polakiem.",0,0,0,0.0,01-09-25,74.0,9.0,,https://nitter.net/PoliticalFicti1/status/1962607290764194267#m,,,,,,
5.0,naczelnyprime93,Podobnie jak pan w wyborach prezydenckich 😀,0,0,0,0.0,01-09-25,43.0,7.0,,https://nitter.net/naczelnyprime93/status/1962663643037737384#m,,,,,,
6.0,TheTruposz,Wydaje mi się że to moż być Trzaskowski...,0,0,0,0.0,01-09-25,42.0,8.0,,https://nitter.net/TheTruposz/status/1962662921592352913#m,,,,,,
8.0,MonikaNowacka16,"Powiedzmy sobie jasno; za rok, 1 czerwca, będziemy obchodzić rocznicę skręconych wyborów i pana zapadnięcia się pod ziemię. Roz-czaro-wanie👎",0,0,0,0.0,01-09-25,140.0,19.0,,https://nitter.net/MonikaNowacka16/status/1962659404093747311#m,,,,,,
10.0,BienMart,"Plac zabaw i czasu na historię nie trzeba marnować, ani na czytanie książek, ani na odrabianie lekcji, ale pod ministrą Nowacką nauczą się jak uniknąć syfa.",0,0,0,0.0,01-09-25,156.0,26.0,,https://nitter.net/BienMart/status/1962658069474849096#m,,,,,,
11.0,JzefJanusz79240,Olałeś sprawę przeliczenia głosów.,0,0,0,0.0,01-09-25,34.0,4.0,,https://nitter.net/JzefJanusz79240/status/1962657388407709882#m,,,,,,
12.0,bpawel89,I ten silny sojusz nie będzie z Ukrainą.,0,0,0,0.0,01-09-25,40.0,8.0,,https://nitter.net/bpawel89/status/1962657031229145287#m,,,,,,
13.0,OscarA54507877,Wystawienie Trzaskowskiego. Który jest słabym politykiem. Tuska mogę nie lubić ale nie odmówię mu politycznego sprytu. Ale Trzaskowski przy nim to worek treningowy. Facet który dwa razy sam położył kampanie wyborczą. Fakt że PO wystawia kogoś takiego świadczy źle o PO.,0,0,0,0.0,01-09-25,269.0,41.0,,https://nitter.net/OscarA54507877/status/1962654091315728859#m,,,,,,
14.0,1WszystkoZajete,Ciekawostka: Najprawdopodobniej @NawrockiKn zrealizuje więcej obietnic @trzaskowski_ niż zrobiłby to sam Trzaskowski gdyby wygrał wybory.,0,5,4,9.0,01-09-25,137.0,15.0,,https://nitter.net/1WszystkoZajete/status/1962604769307971989#m,,,,,,
15.0,mmichaowska,Nawrocki niczego nie zrealizuje.,0,0,0,0.0,01-09-25,32.0,4.0,,https://nitter.net/mmichaowska/status/1962651949486002500#m,,,,,,
16.0,lachecki,Ten Typ Mes to jedyny Polak uważający że Rafał Trzaskowski za mało chwalił się swoim szlachetnym rodowodem,0,0,0,0.0,01-09-25,106.0,17.0,,https://nitter.net/lachecki/status/1962648499381588390#m,,,,,,
18.0,jacek_jano66307,Jeszcze powiedz że ty zbudowałeś,0,0,0,0.0,01-09-25,32.0,5.0,,https://nitter.net/jacek_jano66307/status/1962647238032666944#m,,,,,,
20.0,endrjuuu_endrju,"Cwele czarne, ale to wystarczy zgodzić się na ppp. A nie grunty za darmo i my sobie zbudujemy.",0,0,0,0.0,01-09-25,94.0,18.0,,https://nitter.net/endrjuuu_endrju/status/1962645499460096126#m,,,,,,
22.0,Micha20164933,Nie chce likwidować telewizji publicznej tylko TVP info zresztą mówił o tym sam Rafał Trzaskowski. TVP powinna pełnić misję informacyjną i edukacyjną a nie propagandową niezależnie od władzy PIS/PO,0,1,0,1.0,01-09-25,197.0,29.0,,https://nitter.net/Micha20164933/status/1962532886483018132#m,,,,,,
24.0,ArturHerder,"Pierwszy platfus któremu przez gardło przeszło słowo Niemcy, ale zaznaczył że inne, nazistowskie. Fajnopolak 😁😂",0,0,0,0.0,01-09-25,111.0,15.0,,https://nitter.net/ArturHerder/status/1962643400638808229#m,,,,,,
25.0,m91_mateusz,"Trzeba oddać Trzaskowskiemu, że wyłamał się z linii partyjnej i nazwał rzeczy po imieniu, czyli ""atak nazistowskich Niemiec na Polskę rozpoczął II wojnę światową"". Tusku się na to nie odważył..",0,0,0,0.0,01-09-25,193.0,30.0,,https://nitter.net/m91_mateusz/status/1962642052073623868#m,,,,,,
26.0,basachorizo,"Podobnie jak pan nie ma nic dla warszawiaków. Kiedy zacznie pan budować szkoły w Warszawie ? Jak można dopuścić do stanu, że dzieci z drugiej i pierwszej klasy chodzą do szkoły na 13???",0,0,0,0.0,01-09-25,185.0,33.0,,https://nitter.net/basachorizo/status/1962641182263005230#m,,,,,,
27.0,_jaziu,"To już nie ważne. Prawda jest nie ważna. Ważna jest narracja i to co pójdzie w świat. Fakty się już nie liczą. Wybory przegrał Trzaskowski bo lubi w dupe, a Nawrocki chociaż potrafi się bić!",0,0,0,0.0,01-09-25,190.0,35.0,,https://nitter.net/_jaziu/status/1962640996992180616#m,,,,,,
29.0,HannaWilczek,Pani Haneczka #Nawrocki2025 #PociągPrawych @HannaWilczek 1h Replying to @trzaskowski_ @warszawa 1,0,0,0,0.0,01-09-25,97.0,11.0,,https://nitter.net/HannaWilczek/status/1962640702199779793#m,,,,,,
30.0,Piotr_Ozog,"A kto bogatemu zabroni? Natomiast Trzaskowski z kiblem nie ma nic wspólnego, no poza tym, że czasem tam chodzi jak każdy z nas",0,0,0,0.0,01-09-25,126.0,23.0,,https://nitter.net/Piotr_Ozog/status/1962640663155036336#m,,,,,,
1.0,Yarunia,"W Gdańsku - z którego pochodzi Nawrocki - II turę wyborów prezydenckich wygrał Rafał Trzaskowski z wynikiem 70,03% (206 127 głosów), a Karol Nikodemowicz Nawrocki uzyskał 29,97% (88 205 głosów). Tutaj najlepiej wiedzą, że to kumpel Wielkiego Bu, Śledzia i innych gangusów...",0,1,0,1.0,02-09-25,274.0,42.0,,https://nitter.net/Yarunia/status/1962695260099731676#m,,,,,,
2.0,asdfghjklqw789,w warszawie nie ma nawet nocnego ograniczenia sprzedazy alkoholu.,0,0,0,0.0,02-09-25,65.0,9.0,,https://nitter.net/asdfghjklqw789/status/1962703786687803485#m,,,,,,
4.0,Polachian,Nie łzyj łachudro. Pieniądze to wy blokowaliście. Towarzysz Trzaskowski nie raz się tym chwalił w wywiadach.,0,0,0,0.0,02-09-25,108.0,16.0,,https://nitter.net/Polachian/status/1962701949708431572#m,,,,,,
6.0,SlonBezTraby,Wie pan co? Nadaje się pan na prezydenta. Będzie pan startował?,0,1,2,3.0,01-09-25,63.0,11.0,,https://nitter.net/SlonBezTraby/status/1962475477236322757#m,,,,,,
7.0,Adam48731007,Jak to się mówi...do trzech razy sztuka dla takiego zucha🤣,0,0,0,0.0,02-09-25,58.0,10.0,,https://nitter.net/Adam48731007/status/1962687850362671482#m,,,,,,
9.0,Adam08510399,"Trzaskowski to Ty? Jprd, ale zawodzisz jak baba,",0,0,0,0.0,02-09-25,48.0,8.0,,https://nitter.net/Adam08510399/status/1962684147316506792#m,,,,,,
10.0,izanagioe,Trzaskowski też miał plan. piped.video/shorts/NooaHWyXA…,0,0,0,0.0,02-09-25,56.0,5.0,,https://nitter.net/izanagioe/status/1962679182594339120#m,,,,,,
11.0,dolard313281,"Zagłosowałbym na Nawrockiego gdyby się okazało, że zabijał prostytutki, nawet gdyby Trzaskowski miał Nobla",0,0,0,0.0,02-09-25,106.0,14.0,,https://nitter.net/dolard313281/status/1962678782675841100#m,,,,,,
12.0,ZFedeczko46285,On próbuje zamieszać tym piwem tak żeby wszyscy widzieli że nawet z milerem się umówi ale nic nie zmaże z niego że rafauka i Sikorskiego napoił i to go skończyło,0,0,0,0.0,02-09-25,161.0,30.0,,https://nitter.net/ZFedeczko46285/status/1962675948462948840#m,,,,,,
14.0,RobertPiech,"Gdyby wyborcy Konfederacji słuchali hamletyzowania i bieda-symetryzmu Mentzena, to pewnie zostaliby w domu i Trzaskowski byłby dziś prezydentem. Na szczęście okazali się mądrzejsi od swojego kandydata.",0,0,0,0.0,02-09-25,201.0,26.0,,https://nitter.net/RobertPiech/status/1962672649919770769#m,,,,,,
15.0,bartekw669,Spierdlaj stary chuju,0,0,0,0.0,02-09-25,21.0,3.0,,https://nitter.net/bartekw669/status/1962671204206064093#m,,,,,,
16.0,bartekw669,Spierdalaj przygrywie,0,0,0,0.0,02-09-25,21.0,2.0,,https://nitter.net/bartekw669/status/1962670901289267310#m,,,,,,
17.0,priestire,czm on lowkey wyglada jak łysy trzaskowski,0,0,0,0.0,02-09-25,42.0,7.0,,https://nitter.net/priestire/status/1962670098939867273#m,,,,,,
1.0,Trzecisort11743,Tak to prawda. Przecież wybory w Gdańsku wygrał… Rafał Trzaskowski. Nawrocki zdobył 29% głosów. Swój gość,0,0,0,0.0,02-09-25,105.0,16.0,,https://nitter.net/Trzecisort11743/status/1962744485596504174#m,,,,,,
3.0,PrawaStronaa,🤣🤣🤣🤣🤣🤣🤣 Trzaskowski to wygra.,0,0,0,0.0,02-09-25,29.0,4.0,,https://nitter.net/PrawaStronaa/status/1962743988059799679#m,,,,,,
6.0,AnnaBajek1,"Trzaskowski załatwiłby , wiatraki koło domu, nic poza tym",0,0,0,0.0,02-09-25,57.0,9.0,,https://nitter.net/AnnaBajek1/status/1962742312032714922#m,,,,,,
9.0,nargalq,"Myślałem że Trzaskowski to ideał i dla Polski zrobiłby wszystko bez względu na to czy wygrał wybory czy nie. W końcu tak mu zależy na kraju i narodzie, jeszcze oddałby swoje żeby nam zwykłym Polakom było lepiej.",0,0,0,0.0,02-09-25,211.0,37.0,,https://nitter.net/nargalq/status/1962738070190461036#m,,,,,,
10.0,Nowy796,Więcej niż Trzaskowski razy wygrał wybory na prezydenta RP xd,0,0,0,0.0,02-09-25,61.0,10.0,,https://nitter.net/Nowy796/status/1962737414561988888#m,,,,,,
11.0,MariuszGryc1987,Ala to ja żartuję? To trzaskowski w swojej książce banialuki opowiada 😂😂,0,0,0,0.0,02-09-25,72.0,12.0,,https://nitter.net/MariuszGryc1987/status/1962737385734595059#m,,,,,,
12.0,KrzysztofK2620,"sojusz 🤣😂 , a z kim ? o czym ty człowieku bredzisz !! zareagował ktoś od nas na to ? 🤮🤮",0,0,0,0.0,02-09-25,87.0,21.0,,https://nitter.net/KrzysztofK2620/status/1962733879996952635#m,,,,,,
15.0,natamlynek,"Mówisz jak Trzaskowski - to nieprawda, choć prawda. Słyszałeś np. stanowisko Sikorskiego, szefa MSZ?",0,0,0,0.0,02-09-25,100.0,14.0,,https://nitter.net/natamlynek/status/1962732349524709455#m,,,,,,
16.0,adam_gucwa,"Wszystko się zgadza, prezydent Trzaskowski deklarował, że będzie niezależny.",0,0,0,0.0,02-09-25,76.0,9.0,,https://nitter.net/adam_gucwa/status/1962732345728864622#m,,,,,,
18.0,Faflun17729,Jedzmy Prince polo !!!!,0,0,0,0.0,02-09-25,23.0,4.0,,https://nitter.net/Faflun17729/status/1962732025804124516#m,,,,,,
19.0,POlgierd,"Pan to zupełnie jak piasek, który zawsze bez problemu przykleja się do mokrej szerokiej w biodrach PUPY.",0,0,0,0.0,02-09-25,104.0,17.0,,https://nitter.net/POlgierd/status/1962731649717694773#m,,,,,,
